Title,url,IMDB Score,Metacritic,Runtime (mins),Budget,Opening Weekend,Gross USA,Gross World,Release Date,Rating,Genres,Country
The Mummy (1999),https://www.imdb.com/title/tt0108656/,7.0,48,124,$80000000,43369635,155385488,415933406,7 May 1999,PG-13,Action Adventure Fantasy,USA
The Mummy Returns (2001),https://www.imdb.com/title/tt0108656/,6.3,48,130,$98000000,68139035,202019785,443280904,4 May 2001,PG-13,Action Adventure Fantasy,USA
The Mummy: Tomb of the Dragon Emperor (2008),https://www.imdb.com/title/tt0108656/,5.2,31,112,$145000000,40457770,102491776,403449830,1 August 2008,PG-13,Action Adventure Fantasy,USA
The Scorpion King (2002),https://www.imdb.com/title/tt0108656/,5.5,45,92,$60000000,36075875,91047077,180630907,19 April 2002,PG-13,Action Adventure Fantasy,USA
Alvin and the Chipmunks (2007),https://www.imdb.com/title/tt0108656/,5.2,39,92,$60000000,44307417,217326974,365352546,14 December 2007,PG,Animation Comedy Family,USA
Alvin and the Chipmunks: The Squeakquel (2009),https://www.imdb.com/title/tt0108656/,4.5,41,88,$75000000,48875415,219614612,443140005,23 December 2009,PG,Animation Comedy Family,USA
Alvin and the Chipmunks: Chipwrecked (2011),https://www.imdb.com/title/tt0108656/,4.3,24,87,$75000000,23244744,133110742,342695435,16 December 2011,G,Animation Adventure Comedy,USA
The Fugitive (1993),https://www.imdb.com/title/tt0108656/,7.8,87,130,$44000000,23758855,183875760,368875760,6 August 1993,PG-13,Action Crime Drama,USA
U.S. Marshals (1998),https://www.imdb.com/title/tt0108656/,6.6,47,131,$60000000,16863988,57167405,102367405,6 March 1998,PG-13,Action Crime Thriller,USA
Mimic (1997),https://www.imdb.com/title/tt0108656/,5.9,55,105,$30000000,7818208,25480490,25480490,22 August 1997,R,Horror Sci-Fi,USA
Analyze This (1999),https://www.imdb.com/title/tt0108656/,6.7,61,103,$80000000,18383507,106885658,176885658,5 March 1999,R,Comedy Crime,USA
Analyze That (2002),https://www.imdb.com/title/tt0108656/,5.9,37,96,$60000000,11034422,32130627,55003135,6 December 2002,R,Comedy Crime,USA
The Whole Nine Yards (2000),https://www.imdb.com/title/tt0108656/,6.7,47,98,$41300000,13731070,57262492,106371651,18 February 2000,R,Comedy Crime,USA
The Whole Ten Yards (2004),https://www.imdb.com/title/tt0108656/,5.5,24,98,$40000000,6685381,16328471,26170671,9 April 2004,PG-13,Comedy Crime Thriller,USA
The Addams Family (1991),https://www.imdb.com/title/tt0108656/,6.9,57,99,$30000000,24203754,113502426,191502426,22 November 1991,PG-13,Comedy Fantasy,USA
Addams Family Values (1993),https://www.imdb.com/title/tt0108656/,6.7,62,94,$47000000,14117545,48919043,48919043,19 November 1993,PG-13,Comedy Fantasy,USA
Sniper (1993),https://www.imdb.com/title/tt0108656/,6.1,None,98,None,5715435,18994653,18994653,29 January 1993,R,Action Thriller War,USA
Sex and the City (2008),https://www.imdb.com/title/tt0108656/,5.6,53,145,$65000000,57038404,152647258,418765321,30 May 2008,R,Comedy Drama Romance,USA
Sex and the City 2 (2010),https://www.imdb.com/title/tt0108656/,4.5,27,146,$100000000,31001870,95347692,290745055,27 May 2010,R,Comedy Drama Romance,USA
Girls on Top (2001),https://www.imdb.com/title/tt0108656/,5.3,None,90,None,None,None,10038662,29 March 2001,R,Comedy,Germany
Mädchen Mädchen 2 (2004),https://www.imdb.com/title/tt0108656/,4.7,None,88,None,None,None,4529728,17 June 2004,1h 28min,17 June 2004 (Germany),Germany
Wayne's World (1992),https://www.imdb.com/title/tt0108656/,7.0,57,94,$20000000,18122710,121697323,183097323,14 February 1992,PG-13,Comedy Music,USA
Wayne's World 2 (1993),https://www.imdb.com/title/tt0108656/,6.2,60,95,$40000000,13516699,48197805,48198564,10 December 1993,PG-13,Comedy Music,USA
The French Connection (1971),https://www.imdb.com/title/tt0108656/,7.7,94,104,$1800000,None,51700000,51700000,9 October 1971,R,Action Crime Drama,USA
French Connection II (1975),https://www.imdb.com/title/tt0108656/,6.8,68,119,$4340000,None,12484444,12484444,21 May 1975,R,Action Crime Drama,USA
The Mask (1994),https://www.imdb.com/title/tt0108656/,6.9,56,101,$23000000,23117068,119938730,351583407,29 July 1994,PG-13,Action Comedy Crime,USA
Son of the Mask (2005),https://www.imdb.com/title/tt0108656/,2.2,20,94,$84000000,7700000,17018422,59981548,18 February 2005,PG,Comedy Family Fantasy,USA
The Pink Panther (2006),https://www.imdb.com/title/tt0108656/,5.7,38,93,$80000000,20220412,82226474,164115897,10 February 2006,PG,Adventure Comedy Crime,USA
The Pink Panther 2 (2009),https://www.imdb.com/title/tt0108656/,5.6,36,92,$70000000,11588150,35922978,76025134,6 February 2009,PG,Action Adventure Comedy,USA
The Silence of the Lambs (1991),https://www.imdb.com/title/tt0108656/,8.6,85,118,$19000000,13766814,130742922,272753884,14 February 1991,R,Crime Drama Thriller,USA
Hannibal (2001),https://www.imdb.com/title/tt0108656/,6.8,57,131,$87000000,58003121,165092268,351692268,9 February 2001,R,Crime Drama Thriller,USA
Red Dragon (2002),https://www.imdb.com/title/tt0108656/,7.2,60,124,$78000000,36540945,93149898,209196298,4 October 2002,R,Crime Drama Thriller,Germany
Hannibal Rising (2007),https://www.imdb.com/title/tt0108656/,6.2,35,121,$50000000,13051650,27670986,82169884,9 February 2007,R,Adventure Crime Drama,UK
Manhunter (1986),https://www.imdb.com/title/tt0108656/,7.2,75,120,$15000000,2204400,8620929,8620929,15 August 1986,R,Crime Horror Mystery,USA
Land of the Dead (2005),https://www.imdb.com/title/tt0108656/,6.2,71,93,$15000000,10221705,20700082,47074133,24 June 2005,R,Horror Sci-Fi Thriller,France
A Nightmare on Elm Street (1984),https://www.imdb.com/title/tt0108656/,7.5,76,91,$1800000,1271000,25504513,25504513,16 November 1984,R,Horror,USA
A Nightmare on Elm Street 2: Freddy's Revenge (1985),https://www.imdb.com/title/tt0108656/,5.5,43,87,$3000000,2865475,29999213,29999213,1 November 1985,R,Horror,USA
A Nightmare on Elm Street 3: Dream Warriors (1987),https://www.imdb.com/title/tt0108656/,6.6,49,96,$4500000,8880555,44793222,44793222,27 February 1987,R,Fantasy Horror,USA
A Nightmare on Elm Street 4: The Dream Master (1988),https://www.imdb.com/title/tt0108656/,5.7,56,93,$13000000,12833403,49369899,49369899,19 August 1988,R,Horror,USA
A Nightmare on Elm Street 5: The Dream Child (1989),https://www.imdb.com/title/tt0108656/,5.2,54,89,$6000000,8115176,22168359,22168359,11 August 1989,R,Fantasy Horror,USA
Freddy's Dead: The Final Nightmare (1991),https://www.imdb.com/title/tt0108656/,4.9,39,89,$11000000,12966525,34872033,34872033,13 September 1991,R,Fantasy Horror,USA
Wes Craven's New Nightmare (1994),https://www.imdb.com/title/tt0108656/,6.4,64,112,$8000000,6667118,18090181,19721741,14 October 1994,R,Fantasy Horror Mystery,USA
A Nightmare on Elm Street (2010),https://www.imdb.com/title/tt0108656/,5.2,35,95,$35000000,32902299,63075011,115694863,30 April 2010,R,Crime Drama Horror,USA
Freddy vs. Jason (2003),https://www.imdb.com/title/tt0108656/,5.7,37,97,$30000000,36400000,82622655,116632628,15 August 2003,R,Action Horror,Canada
Friday the 13th (1980),https://www.imdb.com/title/tt0108656/,6.5,22,95,$550000,5816321,39754601,39754601,9 May 1980,R,Horror Mystery Thriller,USA
Friday the 13th Part 2 (1981),https://www.imdb.com/title/tt0108656/,6.1,26,87,$1250000,6429784,21722776,21722776,30 April 1981,R,Horror Mystery Thriller,USA
Friday the 13th Part III (1982),https://www.imdb.com/title/tt0108656/,5.7,30,95,$2300000,9406522,36690067,36690067,13 August 1982,R,Horror Thriller,USA
Friday the 13th: The Final Chapter (1984),https://www.imdb.com/title/tt0108656/,6.0,33,91,$2600000,11183148,32980880,32980880,13 April 1984,R,Horror Thriller,USA
Friday the 13th: A New Beginning (1985),https://www.imdb.com/title/tt0108656/,4.8,16,92,$2200000,8032883,21930418,21930418,22 March 1985,R,Horror Mystery Thriller,USA
Friday the 13th Part VI: Jason Lives (1986),https://www.imdb.com/title/tt0108656/,6.0,30,86,$3000000,6750837,19472057,19472057,1 August 1986,R,Horror Thriller,USA
Friday the 13th Part VII: The New Blood (1988),https://www.imdb.com/title/tt0108656/,5.3,13,88,$2800000,8245038,19170001,19170001,13 May 1988,R,Horror Thriller,USA
Friday the 13th Part VIII: Jason Takes Manhattan (1989),https://www.imdb.com/title/tt0108656/,4.6,14,100,$5000000,6251310,14343976,14343976,28 July 1989,R,Adventure Horror Thriller,USA
Jason Goes to Hell: The Final Friday (1993),https://www.imdb.com/title/tt0108656/,4.2,17,87,$3000000,7552190,15935068,15935068,13 August 1993,R,Fantasy Horror Thriller,USA
Friday the 13th (2009),https://www.imdb.com/title/tt0108656/,5.5,34,97,$19000000,40570365,65002019,91509154,13 February 2009,R,Horror Mystery Thriller,USA
Pirates of the Caribbean: The Curse of the Black Pearl (2003),https://www.imdb.com/title/tt0108656/,8.0,63,143,$140000000,46630690,305413918,654264015,9 July 2003,PG-13,Action Adventure Fantasy,USA
Pirates of the Caribbean: Dead Man's Chest (2006),https://www.imdb.com/title/tt0108656/,7.3,53,151,$225000000,135634554,423315812,1066179725,7 July 2006,PG-13,Action Adventure Fantasy,USA
Pirates of the Caribbean: At World's End (2007),https://www.imdb.com/title/tt0108656/,7.1,50,169,$300000000,114732820,309420425,960996492,25 May 2007,PG-13,Action Adventure Fantasy,USA
Pirates of the Caribbean: On Stranger Tides (2011),https://www.imdb.com/title/tt0108656/,6.6,45,137,$250000000,90151958,241071802,1045713802,20 May 2011,PG-13,Action Adventure Fantasy,USA
Lara Croft: Tomb Raider (2001),https://www.imdb.com/title/tt0108656/,5.8,33,100,$115000000,47735743,131168070,274703340,15 June 2001,PG-13,Action Adventure Fantasy,USA
Lara Croft Tomb Raider: The Cradle of Life (2003),https://www.imdb.com/title/tt0108656/,5.5,43,117,$95000000,21783641,65660196,160099222,25 July 2003,PG-13,Action Adventure Fantasy,USA
The Godfather (1972),https://www.imdb.com/title/tt0108656/,9.2,100,175,$6000000,302393,134966411,246120974,24 March 1972,R,Crime Drama,USA
The Godfather: Part II (1974),https://www.imdb.com/title/tt0108656/,9.0,90,202,$13000000,171417,47834595,48035783,18 December 1974,R,Crime Drama,USA
The Godfather: Part III (1990),https://www.imdb.com/title/tt0108656/,7.6,60,162,$54000000,6387271,66666062,136766062,25 December 1990,R,Crime Drama,USA
Ocean's Eleven (2001),https://www.imdb.com/title/tt0108656/,7.7,74,116,$85000000,38107822,183417150,450717150,7 December 2001,PG-13,Crime Thriller,USA
Ocean's Twelve (2004),https://www.imdb.com/title/tt0108656/,6.5,58,125,$110000000,39153380,125544280,362744280,10 December 2004,PG-13,Crime Thriller,USA
Ocean's Thirteen (2007),https://www.imdb.com/title/tt0108656/,6.9,62,122,$85000000,36133403,117154724,311312624,8 June 2007,PG-13,Action Crime Thriller,USA
Planet of the Apes (1968),https://www.imdb.com/title/tt0108656/,8.0,79,112,$5800000,None,32589624,32595984,3 April 1968,G,Adventure Sci-Fi,USA
Beneath the Planet of the Apes (1970),https://www.imdb.com/title/tt0108656/,6.1,46,95,$3000000,None,18999718,18999718,26 May 1970,G,Action Adventure Sci-Fi,USA
Escape from the Planet of the Apes (1971),https://www.imdb.com/title/tt0108656/,6.3,69,98,$2500000,None,12348905,12348905,9 July 1971,G,Action Sci-Fi,USA
Conquest of the Planet of the Apes (1972),https://www.imdb.com/title/tt0108656/,6.1,49,88,$1700000,None,9043472,9043472,30 June 1972,PG,Action Sci-Fi,USA
Battle for the Planet of the Apes (1973),https://www.imdb.com/title/tt0108656/,5.5,40,93,$1800000,None,8844595,8844595,15 June 1973,G,Action Sci-Fi,USA
Arthur and the Invisibles (2006),https://www.imdb.com/title/tt0108656/,6.0,39,94,$86000000,None,15132763,108605609,12 January 2007,PG,Animation Adventure Comedy,France
Arthur et la vengeance de Maltazard (2009),https://www.imdb.com/title/tt0108656/,5.3,None,107,EUR65000000,None,None,52377611,2 December 2009,PG,Animation Adventure Family,France
Arthur 3: la guerre des deux mondes (2010),https://www.imdb.com/title/tt0108656/,5.5,None,101,EUR65000000,None,None,33885979,13 October 2010,PG,Animation Adventure Family,France
Cheaper by the Dozen (2003),https://www.imdb.com/title/tt0108656/,5.9,46,98,$40000000,27557647,138614544,190538630,25 December 2003,PG,Comedy Family,USA
Cheaper by the Dozen 2 (2005),https://www.imdb.com/title/tt0108656/,5.5,34,94,$60000000,9309387,82571173,130154568,21 December 2005,PG,Adventure Comedy Family,USA
Ace Ventura: Pet Detective (1994),https://www.imdb.com/title/tt0108656/,6.9,37,86,$15000000,12115105,72217396,107217396,4 February 1994,PG-13,Comedy,USA
Ace Ventura: When Nature Calls (1995),https://www.imdb.com/title/tt0108656/,6.4,45,90,$30000000,37804076,108385533,212385533,10 November 1995,PG-13,Adventure Comedy Crime,USA
Nanny McPhee (2005),https://www.imdb.com/title/tt0108656/,6.5,59,97,$25000000,14503650,47144110,123276807,27 January 2006,PG,Comedy Family Fantasy,USA
Nanny McPhee Returns (2010),https://www.imdb.com/title/tt0108656/,6.1,52,109,$35000000,8407685,29011215,93251121,20 August 2010,PG,Comedy Family Fantasy,UK
The Expendables (2010),https://www.imdb.com/title/tt0108656/,6.5,45,103,$80000000,34825135,103068524,274470394,13 August 2010,R,Action Adventure Thriller,USA
The Expendables 2 (2012),https://www.imdb.com/title/tt0108656/,6.6,51,103,$100000000,28591370,85028192,314975955,17 August 2012,R,Action Adventure Thriller,USA
G.I. Joe: The Rise of Cobra (2009),https://www.imdb.com/title/tt0108656/,5.8,32,118,$175000000,54713046,150201498,302469017,7 August 2009,PG-13,Action Adventure Sci-Fi,USA
G.I. Joe: Retaliation (2013),https://www.imdb.com/title/tt0108656/,5.8,41,110,$130000000,40501814,122523060,375740705,28 March 2013,PG-13,Action Adventure Sci-Fi,USA
Turbulence (1997),https://www.imdb.com/title/tt0108656/,4.9,None,100,$55000000,4464008,11538235,11538235,10 January 1997,R,Action Thriller,USA
Turbulence 2: Fear of Flying (1999),https://www.imdb.com/title/tt0108656/,4.2,None,101,None,None,None,None,27 December 1999 (South,R,Action Thriller,USA
Universal Soldier (1992),https://www.imdb.com/title/tt0108656/,6.0,35,102,$23000000,10057084,36299898,36299898,10 July 1992,R,Action Sci-Fi,USA
Universal Soldier: The Return (1999),https://www.imdb.com/title/tt0108656/,4.2,24,83,$45000000,4605167,10667893,10667893,20 August 1999,R,Action Sci-Fi,USA
Universal Soldier: Regeneration (2009),https://www.imdb.com/title/tt0108656/,5.2,70,97,$10000000,None,None,844447,January 2010,R,Action Adventure Sci-Fi,USA
Universal Soldier: Day of Reckoning (2012),https://www.imdb.com/title/tt0108656/,5.0,58,114,$10000000,3181,5460,1402307,25 October 2012,R,Action Horror Mystery,USA
Dungeons & Dragons (2000),https://www.imdb.com/title/tt0108656/,3.6,14,107,$45000000,7237422,15391970,33978694,8 December 2000,PG-13,Action Adventure Fantasy,USA
Nochnoy dozor (2004),https://www.imdb.com/title/tt0108656/,6.4,58,114,$4200000,86985,1502188,50336279,3 March 2006,R,Action Fantasy Horror,Russia
Dnevnoy dozor (2006),https://www.imdb.com/title/tt0108656/,6.5,59,132,$4200000,46730,450897,42918532,15 June 2007,R,Action Fantasy Horror,Russia
Elizabeth (1998),https://www.imdb.com/title/tt0108656/,7.4,75,124,$30000000,275131,30082699,82150642,19 February 1999,R,Biography Drama History,UK
Elizabeth: The Golden Age (2007),https://www.imdb.com/title/tt0108656/,6.8,45,114,$55000000,6153075,16383509,75782758,12 October 2007,PG-13,Biography Drama History,UK
Harry Potter and the Sorcerer's Stone (2001),https://www.imdb.com/title/tt0108656/,7.6,64,152,$125000000,90294621,318087620,978090794,16 November 2001,PG,Adventure Family Fantasy,UK
Harry Potter and the Chamber of Secrets (2002),https://www.imdb.com/title/tt0108656/,7.4,63,161,$100000000,88357488,262450136,879467655,15 November 2002,PG,Adventure Family Fantasy,UK
Harry Potter and the Prisoner of Azkaban (2004),https://www.imdb.com/title/tt0108656/,7.9,82,142,$130000000,93687367,249975996,796093985,4 June 2004,PG,Adventure Family Fantasy,UK
Harry Potter and the Goblet of Fire (2005),https://www.imdb.com/title/tt0108656/,7.7,81,157,$150000000,102685961,290417905,896346413,18 November 2005,PG-13,Adventure Family Fantasy,UK
Harry Potter and the Order of the Phoenix (2007),https://www.imdb.com/title/tt0108656/,7.5,71,138,$150000000,77108414,292353413,942044770,11 July 2007,PG-13,Action Adventure Family,UK
Harry Potter and the Half-Blood Prince (2009),https://www.imdb.com/title/tt0108656/,7.6,78,153,$250000000,77835727,302305431,934326561,15 July 2009,PG,Action Adventure Family,UK
Harry Potter and the Deathly Hallows: Part 1 (2010),https://www.imdb.com/title/tt0108656/,7.7,65,146,GBP150000000,125017372,296347721,988649305,19 November 2010,PG-13,Adventure Family Fantasy,UK
Harry Potter and the Deathly Hallows: Part 2 (2011),https://www.imdb.com/title/tt0108656/,8.1,85,130,$125000000,169189427,381409310,1356602810,15 July 2011,PG-13,Adventure Drama Fantasy,UK
28 Days Later... (2002),https://www.imdb.com/title/tt0108656/,7.6,73,113,$8000000,10061858,45064915,85720385,27 June 2003,R,Drama Horror Sci-Fi,UK
28 Weeks Later (2007),https://www.imdb.com/title/tt0108656/,7.0,78,100,$15000000,9807292,28638916,65048678,11 May 2007,R,Horror Sci-Fi,UK
The Da Vinci Code (2006),https://www.imdb.com/title/tt0108656/,6.6,46,149,$125000000,77073388,217536138,760006945,19 May 2006,PG-13,Mystery Thriller,USA
Angels & Demons (2009),https://www.imdb.com/title/tt0108656/,6.7,48,138,$150000000,46204168,133375846,485930816,15 May 2009,PG-13,Action Mystery Thriller,USA
The Boondock Saints (1999),https://www.imdb.com/title/tt0108656/,7.8,44,108,$6000000,19930,30471,30471,19 November 1999,R,Action Crime Thriller,USA
The Boondock Saints II: All Saints Day (2009),https://www.imdb.com/title/tt0108656/,6.3,24,118,$8000000,546687,10273188,10629321,11 December 2009,R,Action Crime Thriller,USA
Dirty Dancing (1987),https://www.imdb.com/title/tt0108656/,7.0,65,100,$6000000,3900000,64577242,217688008,21 August 1987,PG-13,Drama Music Romance,USA
Dirty Dancing: Havana Nights (2004),https://www.imdb.com/title/tt0108656/,6.0,39,86,$25000000,5900000,14161590,27685016,27 February 2004,PG-13,Drama Music Romance,USA
Donnie Darko (2001),https://www.imdb.com/title/tt0108656/,8.0,88,113,$6000000,110494,1478493,6979093,30 January 2002,R,Drama Mystery Sci-Fi,USA
S. Darko (2009),https://www.imdb.com/title/tt0108656/,3.6,None,103,$4000000,None,None,1079949,21 August 2009,R,Drama Mystery Sci-Fi,USA
Love's Abiding Joy (2006),https://www.imdb.com/title/tt0108656/,7.1,None,87,$3000000,145895,252726,252726,2010,PG,Drama Family Western,USA
Ghost Rider (2007),https://www.imdb.com/title/tt0108656/,5.2,35,110,$110000000,45388836,115802596,228738393,16 February 2007,PG-13,Action Fantasy Thriller,USA
Ghost Rider: Spirit of Vengeance (2011),https://www.imdb.com/title/tt0108656/,4.3,34,96,$57000000,22115334,51774002,132563930,17 February 2012,PG-13,Action Fantasy Thriller,USA
The Exorcist (1973),https://www.imdb.com/title/tt0108656/,8.0,81,122,$11000000,8175666,232906145,441306145,26 December 1973,R,Horror,USA
Exorcist II: The Heretic (1977),https://www.imdb.com/title/tt0108656/,3.8,39,117,$14000000,6735000,30749142,30749142,17 June 1977,R,Horror,USA
The Exorcist III (1990),https://www.imdb.com/title/tt0108656/,6.4,48,110,None,9312219,26098824,39024251,17 August 1990,R,Drama Horror Mystery,USA
Exorcist: The Beginning (2004),https://www.imdb.com/title/tt0108656/,5.2,30,114,$80000000,18054001,41821986,78110021,20 August 2004,R,Horror Mystery Thriller,USA
Dominion (2005),https://www.imdb.com/title/tt0108656/,5.2,55,117,$30000000,140703,251495,251495,1 August 2005,R,Drama Horror Thriller,USA
The Last Exorcism (2010),https://www.imdb.com/title/tt0108656/,5.6,63,87,$1800000,20366613,41034350,69432527,27 August 2010,PG-13,Horror Mystery Thriller,France
The X Files (1998),https://www.imdb.com/title/tt0108656/,7.0,60,121,$66000000,30138758,83898313,189176423,19 June 1998,PG-13,Drama Mystery Sci-Fi,USA
The X Files: I Want to Believe (2008),https://www.imdb.com/title/tt0108656/,5.9,47,104,$30000000,10021753,20982478,69363381,25 July 2008,PG-13,Crime Drama Horror,USA
The Crimson Rivers (2000),https://www.imdb.com/title/tt0108656/,6.9,49,106,$14000000,111026,594966,60103680,13 July 2001,R,Crime Horror Mystery,France
Les rivières pourpres 2 - Les anges de l'apocalypse (2004),https://www.imdb.com/title/tt0108656/,6.0,None,None,EUR30000000,46376,152148,40152148,18 February 2004,R,Action Crime Horror,France
Les visiteurs (1993),https://www.imdb.com/title/tt0108656/,7.1,None,107,FRF50000000,24792,659810,659810,12 July 1996,R,Comedy Fantasy,France
Les couloirs du temps: Les visiteurs II (1998),https://www.imdb.com/title/tt0108656/,6.2,None,118,FRF140000000,68316,146072,146072,27 March 1998,G,Comedy Fantasy,France
Battle Royale (2000),https://www.imdb.com/title/tt0108656/,7.6,81,114,$4500000,None,None,958989,16 December 2000,Not Rated,Adventure Drama Sci-Fi,Japan
Battle Royale II (2003),https://www.imdb.com/title/tt0108656/,4.7,None,155,$9000000,None,None,14902587,5 July 2003,Not Rated,Action Drama Sci-Fi,Japan
Terms of Endearment (1983),https://www.imdb.com/title/tt0108656/,7.4,79,132,$8000000,3498813,108423489,108423489,9 December 1983,PG,Comedy Drama,USA
The Evening Star (1996),https://www.imdb.com/title/tt0108656/,5.9,None,129,None,3306445,12767815,12767815,25 December 1996,PG-13,Comedy Drama Romance,USA
Happy Feet (2006),https://www.imdb.com/title/tt0108656/,6.4,77,108,$100000000,41533432,198000317,384335608,17 November 2006,PG,Animation Adventure Comedy,USA
Happy Feet Two (2011),https://www.imdb.com/title/tt0108656/,5.9,50,None,$135000000,21237068,64006466,159196259,18 November 2011,PG,Animation Adventure Comedy,Australia
Romancing the Stone (1984),https://www.imdb.com/title/tt0108656/,6.9,63,106,$10000000,5105741,76572238,86572238,30 March 1984,PG,Action Adventure Comedy,Mexico
The Jewel of the Nile (1985),https://www.imdb.com/title/tt0108656/,6.1,53,106,$25000000,6645455,75973200,96773200,11 December 1985,PG,Action Adventure Comedy,USA
The War of the Roses (1989),https://www.imdb.com/title/tt0108656/,6.8,79,116,$26000000,9488794,86888546,160188546,8 December 1989,R,Comedy Romance,USA
Look Who's Talking (1989),https://www.imdb.com/title/tt0108656/,5.9,51,93,$7500000,12107784,140088813,296999813,13 October 1989,PG-13,Comedy,USA
Look Who's Talking Too (1990),https://www.imdb.com/title/tt0108656/,4.7,None,81,None,8100640,47789074,47789074,14 December 1990,PG-13,Comedy Family Romance,USA
Look Who's Talking Now (1993),https://www.imdb.com/title/tt0108656/,4.4,None,96,$22000000,4022570,10340263,10340263,5 November 1993,PG-13,Comedy Family Romance,USA
Legally Blonde (2001),https://www.imdb.com/title/tt0108656/,6.3,59,96,$18000000,20377426,96520674,141774679,13 July 2001,PG-13,Comedy Romance,USA
Legally Blonde 2 (2003),https://www.imdb.com/title/tt0108656/,4.8,47,95,$45000000,22220670,90186328,124914842,2 July 2003,PG-13,Comedy,USA
American Psycho (2000),https://www.imdb.com/title/tt0108656/,7.6,64,101,$7000000,4961015,15070285,34266564,14 April 2000,R,Comedy Crime Drama,USA
Scooby-Doo (2002),https://www.imdb.com/title/tt0108656/,5.1,35,89,$84000000,54155312,153294164,275650703,14 June 2002,PG,Adventure Comedy Family,USA
Scooby-Doo 2: Monsters Unleashed (2004),https://www.imdb.com/title/tt0108656/,5.0,34,93,$80000000,29438331,84216833,181216833,26 March 2004,PG,Adventure Comedy Family,USA
Home Alone (1990),https://www.imdb.com/title/tt0108656/,7.6,63,103,$18000000,17081997,285761243,477063114,16 November 1990,PG,Comedy Family,USA
Home Alone 2: Lost in New York (1992),https://www.imdb.com/title/tt0108656/,6.8,None,120,$28000000,31126882,173585516,365154932,20 November 1992,PG,Adventure Comedy Crime,USA
Home Alone 3 (1997),https://www.imdb.com/title/tt0108656/,4.5,None,102,$32000000,5085482,30882515,79082515,12 December 1997,PG,Comedy Crime Family,USA
Balto (1995),https://www.imdb.com/title/tt0108656/,7.1,None,78,None,1519755,11348324,11349090,22 December 1995,G,Animation Adventure Drama,USA
Mesrine Part 1: Killer Instinct (2008),https://www.imdb.com/title/tt0108656/,7.5,71,113,None,152873,551697,31076533,22 October 2008,R,Action Biography Crime,France
Mesrine Part 2: Public Enemy #1 (2008),https://www.imdb.com/title/tt0108656/,7.5,72,133,EUR21166000,74449,275387,321353,19 November 2008,R,Action Biography Crime,France
The Tall Blond Man with One Black Shoe (1972),https://www.imdb.com/title/tt0108656/,7.3,None,None,None,None,None,None,30 August 1973,PG,Comedy Mystery,France
The Return of the Tall Blond Man (1974),https://www.imdb.com/title/tt0108656/,6.8,None,None,None,None,None,None,18 December 1974,1h 24min,18 December 1974 (France),France
Dark Planet (2009),https://www.imdb.com/title/tt0108656/,5.1,None,115,$29500000,None,None,23772559,1 January 2009,TV-PG,Action Adventure Sci-Fi,Russia
Obitaemyy ostrov. Skhvatka (2009),https://www.imdb.com/title/tt0108656/,5.0,None,105,None,None,None,6738672,23 April 2009,1h 45min,23 April 2009 (Russia),Russia
Lyubov-Morkov (2007),https://www.imdb.com/title/tt0108656/,5.1,None,None,$3000000,None,None,12543015,1 March 2007,1h 40min,1 March 2007 (Russia),Russia
Lyubov 2 Morkov (2008),https://www.imdb.com/title/tt0108656/,4.8,None,None,$3000000,None,None,19171562,23 December 2008,1h 40min,23 December 2008 (Russia),Russia
Love-Carrot 3 (2011),https://www.imdb.com/title/tt0108656/,3.8,None,100,$4000000,None,None,10131455,3 March 2011,PG-13,Comedy,Russia
Paragraf 78 (2007),https://www.imdb.com/title/tt0108656/,4.9,None,88,$8000000,None,None,5484185,22 February 2007,Not Rated,Action Sci-Fi Thriller,Russia
Paragraf 78 - Film vtoroy (2007),https://www.imdb.com/title/tt0108656/,4.8,None,90,None,None,None,3061624,23 March 2007,1h 30min,23 March 2007 (Russia),Russia
[Anti]killer (2002),https://www.imdb.com/title/tt0108656/,5.6,None,114,$1500000,None,None,875688,1 August 2002,1h 54min,1 August 2002 (Russia),Russia
Antikiller 2: Antiterror (2003),https://www.imdb.com/title/tt0108656/,5.0,None,89,$1000000,None,None,2617287,2004,1h 29min,2004 (USA),Russia
Antikiller D.K. (2009),https://www.imdb.com/title/tt0108656/,5.8,None,96,None,None,None,2506211,3 December 2009,1h 36min,3 December 2009 (Russia),Russia
Short Circuit (1986),https://www.imdb.com/title/tt0108656/,6.7,50,98,$9000000,5346808,40697761,40697761,9 May 1986,PG,Comedy Family Sci-Fi,USA
Short Circuit 2 (1988),https://www.imdb.com/title/tt0108656/,5.8,None,110,$15000000,3843067,21630088,21630088,6 July 1988,PG,Comedy Drama Family,USA
Keinohrhasen (2007),https://www.imdb.com/title/tt0108656/,6.5,None,116,EUR4500000,None,None,81744033,20 December 2007,1h 56min,20 December 2007 (Germany),Germany
Zweiohrküken (2009),https://www.imdb.com/title/tt0108656/,5.6,None,124,None,None,None,48039391,3 December 2009,2h 4min,3 December 2009 (Germany),Germany
Pet Sematary (1989),https://www.imdb.com/title/tt0108656/,6.6,38,103,$11500000,12046179,57469467,57469467,21 April 1989,R,Horror Thriller,USA
Pet Sematary II (1992),https://www.imdb.com/title/tt0108656/,4.9,35,100,$8000000,4825100,17092453,17092453,28 August 1992,R,Fantasy Horror,USA
The Three Musketeers (1973),https://www.imdb.com/title/tt0108656/,7.2,None,106,None,None,22018000,None,29 March 1974,PG,Action Adventure,USA
